,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
2315,uri,http://www.wikidata.org/entity/Q11036994,uri,http://www.wikidata.org/entity/Q393336,literal,Epimedium pauciflorum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,978545-1,literal,kaempferol,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-18-3,literal,CHEMBL150
2316,uri,http://www.wikidata.org/entity/Q15326250,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium membranaceum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107295-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2317,uri,http://www.wikidata.org/entity/Q10888816,uri,http://www.wikidata.org/entity/Q415011,literal,Epimedium truncatum,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,940218-1,literal,luteolin,literal,10.1093/CHROMSCI/35.3.117,en,literal,491-70-3,literal,CHEMBL151
2318,uri,http://www.wikidata.org/entity/Q15250451,uri,http://www.wikidata.org/entity/Q415011,literal,Epimedium zhushanense,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,905998-1,literal,luteolin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,491-70-3,literal,CHEMBL151
2319,uri,http://www.wikidata.org/entity/Q106893041,uri,http://www.wikidata.org/entity/Q3055452,literal,Alloberberis fremontii,literal,HRGUSFBJBOKSML-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,literal,77181925-1,literal,tricin,literal,10.1016/S0305-1978(01)00025-4,en,literal,520-32-1,literal,CHEMBL454320
2320,uri,http://www.wikidata.org/entity/Q15326390,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium sempervirens,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107316-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2321,uri,http://www.wikidata.org/entity/Q11108629,uri,http://www.wikidata.org/entity/Q3055452,literal,Epimedium pubescens,literal,HRGUSFBJBOKSML-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,literal,107306-1,literal,tricin,literal,10.1093/CHROMSCI/35.3.117,en,literal,520-32-1,literal,CHEMBL454320
2322,uri,http://www.wikidata.org/entity/Q10888816,uri,http://www.wikidata.org/entity/Q3055452,literal,Epimedium truncatum,literal,HRGUSFBJBOKSML-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,literal,940218-1,literal,tricin,literal,10.1093/CHROMSCI/35.3.117,en,literal,520-32-1,literal,CHEMBL454320
2323,uri,http://www.wikidata.org/entity/Q15326531,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium coactum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,940217-1,literal,quercetin,literal,10.1093/CHROMSCI/35.3.117,en,literal,117-39-5,literal,CHEMBL50
2324,uri,http://www.wikidata.org/entity/Q11036994,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium pauciflorum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,978545-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2325,uri,http://www.wikidata.org/entity/Q15326749,uri,http://www.wikidata.org/entity/Q27291061,literal,Epimedium diphyllum,literal,TUUXBSASAQJECY-UHFFFAOYSA-N,literal,CC(=CCC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC=C(C=C3)OC)O)O)C,literal,107274-1,literal,icaritin,literal,10.1016/0031-9422(88)80784-2,en,literal,118525-40-9,literal,CHEMBL498485
2326,uri,http://www.wikidata.org/entity/Q5383037,uri,http://www.wikidata.org/entity/Q27456703,literal,Epimedium wushanense,literal,PFVZUXQCELCLBL-LVKFHIPRSA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=C(C2=O)C(=CC(=C3CCC(C)C)O)O)C4=CC=C(C=C4)OC)O)O)O,literal,107328-1,literal,"5,7-Dihydroxy-2-(4-methoxyphenyl)-8-(3-methylbutyl)-4-oxo-4H-chromen-3-YL 6-deoxy-alpha-L-mannopyranoside",literal,10.1016/0031-9422(96)00187-2,en,,,,
2327,uri,http://www.wikidata.org/entity/Q11056053,uri,http://www.wikidata.org/entity/Q415011,literal,Epimedium fargesii,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107278-1,literal,luteolin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,491-70-3,literal,CHEMBL151
2328,uri,http://www.wikidata.org/entity/Q11093247,uri,http://www.wikidata.org/entity/Q393336,literal,Epimedium franchetii,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,988801-1,literal,kaempferol,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-18-3,literal,CHEMBL150
2329,uri,http://www.wikidata.org/entity/Q15326531,uri,http://www.wikidata.org/entity/Q415011,literal,Epimedium coactum,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,940217-1,literal,luteolin,literal,10.1093/CHROMSCI/35.3.117,en,literal,491-70-3,literal,CHEMBL151
2330,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q3278222,literal,Podophyllum hexandrum,literal,SJSOFNCYXJUNBT-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1OC)OC)C(=O)O,literal,327192-2,literal,"3,4,5-trimethoxybenzoic acid",literal,10.1007/BF02984882,en,literal,118-41-2,literal,CHEMBL377172
2331,uri,http://www.wikidata.org/entity/Q15313061,uri,http://www.wikidata.org/entity/Q393336,literal,Achlys triphylla,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,106370-1,literal,kaempferol,literal,10.1016/0031-9422(91)83058-S,en,literal,520-18-3,literal,CHEMBL150
2332,uri,http://www.wikidata.org/entity/Q15313061,uri,http://www.wikidata.org/entity/Q393336,literal,Achlys triphylla,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,106370-1,literal,kaempferol,literal,10.1021/NP50099A032,en,literal,520-18-3,literal,CHEMBL150
2333,uri,http://www.wikidata.org/entity/Q5383037,uri,http://www.wikidata.org/entity/Q393336,literal,Epimedium wushanense,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107328-1,literal,kaempferol,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-18-3,literal,CHEMBL150
2334,uri,http://www.wikidata.org/entity/Q11093247,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium franchetii,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,988801-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2335,uri,http://www.wikidata.org/entity/Q4093107,uri,http://www.wikidata.org/entity/Q402607,literal,Bongardia chrysogonum,literal,YCCILVSKPBXVIP-UHFFFAOYSA-N,literal,C1=CC(=CC=C1CCO)O,literal,107222-1,literal,tyrosol,literal,10.1021/NP50064A024,en,literal,501-94-0,literal,CHEMBL53566
2336,uri,http://www.wikidata.org/entity/Q15326531,uri,http://www.wikidata.org/entity/Q3055452,literal,Epimedium coactum,literal,HRGUSFBJBOKSML-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,literal,940217-1,literal,tricin,literal,10.1093/CHROMSCI/35.3.117,en,literal,520-32-1,literal,CHEMBL454320
2337,uri,http://www.wikidata.org/entity/Q4093107,uri,http://www.wikidata.org/entity/Q3082378,literal,Bongardia chrysogonum,literal,QLNJFJADRCOGBJ-UHFFFAOYSA-N,literal,CCC(=O)N,literal,107222-1,literal,propionamide,literal,10.1021/NP50064A024,en,literal,79-05-0,literal,CHEMBL1235716
2338,uri,http://www.wikidata.org/entity/Q15313061,uri,http://www.wikidata.org/entity/Q409478,literal,Achlys triphylla,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,106370-1,literal,quercetin,literal,10.1016/0031-9422(91)83058-S,en,literal,117-39-5,literal,CHEMBL50
2339,uri,http://www.wikidata.org/entity/Q5383037,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium wushanense,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107328-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2340,uri,http://www.wikidata.org/entity/Q5383037,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium wushanense,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107328-1,literal,quercetin,literal,10.1016/0031-9422(96)00187-2,en,literal,117-39-5,literal,CHEMBL50
2341,uri,http://www.wikidata.org/entity/Q10880755,uri,http://www.wikidata.org/entity/Q393336,literal,Dysosma aurantiocaulis,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107244-1,literal,kaempferol,literal,10.1007/S10600-017-1933-3,en,literal,520-18-3,literal,CHEMBL150
2342,uri,http://www.wikidata.org/entity/Q1572090,uri,http://www.wikidata.org/entity/Q3589174,literal,Podophyllum peltatum,literal,YJGVMLPVUAXIQN-LGWHJFRWSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,107599-1,literal,epipodophyllotoxin,literal,10.1021/NP960155D,en,literal,4375-07-9,literal,CHEMBL282256
2343,uri,http://www.wikidata.org/entity/Q11093247,uri,http://www.wikidata.org/entity/Q415011,literal,Epimedium franchetii,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,988801-1,literal,luteolin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,491-70-3,literal,CHEMBL151
2344,uri,http://www.wikidata.org/entity/Q2617435,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium grandiflorum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107279-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2345,uri,http://www.wikidata.org/entity/Q11875341,uri,http://www.wikidata.org/entity/Q27292355,literal,Leontice leontopetalum,literal,ZSBXGIUJOOQZMP-BHPKHCPMSA-N,literal,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,literal,107372-1,literal,(−)-sophoridine,literal,10.1016/0305-1978(93)90072-Y,en,literal,6882-68-4,literal,CHEMBL1824581
2346,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q2756479,literal,Podophyllum hexandrum,literal,SGNBVLSWZMBQTH-PODYLUTMSA-N,literal,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,literal,327192-2,literal,campesterol,literal,10.1186/1472-6882-12-263,en,literal,474-62-4,literal,CHEMBL520535
2347,uri,http://www.wikidata.org/entity/Q10880755,uri,http://www.wikidata.org/entity/Q409478,literal,Dysosma aurantiocaulis,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107244-1,literal,quercetin,literal,10.1007/S10600-017-1933-3,en,literal,117-39-5,literal,CHEMBL50
2348,uri,http://www.wikidata.org/entity/Q104924292,uri,http://www.wikidata.org/entity/Q410374,literal,Berberis turcomanica,literal,XQYZDYMELSJDRZ-UHFFFAOYSA-N,literal,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,literal,107161-1,literal,papaverine,literal,10.1007/BF01373805,en,literal,58-74-2,literal,CHEMBL19224
2349,uri,http://www.wikidata.org/entity/Q7914286,uri,http://www.wikidata.org/entity/Q3334749,literal,Vancouveria hexandra,literal,SOSLMHZOJATCCP-AEIZVZFYSA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,literal,107623-1,literal,afzelin,literal,10.1016/0031-9422(93)85287-2,en,literal,482-39-3,literal,CHEMBL240528
2350,uri,http://www.wikidata.org/entity/Q11179850,uri,http://www.wikidata.org/entity/Q393336,literal,Epimedium leptorrhizum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107290-1,literal,kaempferol,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-18-3,literal,CHEMBL150
2351,uri,http://www.wikidata.org/entity/Q10949267,uri,http://www.wikidata.org/entity/Q393336,literal,Epimedium davidii,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107273-1,literal,kaempferol,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-18-3,literal,CHEMBL150
2352,uri,http://www.wikidata.org/entity/Q10939538,uri,http://www.wikidata.org/entity/Q393336,literal,Epimedium myrianthum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,1000386-1,literal,kaempferol,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-18-3,literal,CHEMBL150
2353,uri,http://www.wikidata.org/entity/Q1572090,uri,http://www.wikidata.org/entity/Q393336,literal,Podophyllum peltatum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107599-1,literal,kaempferol,literal,10.1136/STI.71.2.92,en,literal,520-18-3,literal,CHEMBL150
2354,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q402607,literal,Podophyllum hexandrum,literal,YCCILVSKPBXVIP-UHFFFAOYSA-N,literal,C1=CC(=CC=C1CCO)O,literal,327192-2,literal,tyrosol,literal,10.1248/CPB.49.1474,en,literal,501-94-0,literal,CHEMBL53566
2355,uri,http://www.wikidata.org/entity/Q11179850,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium leptorrhizum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107290-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2356,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q3589174,literal,Podophyllum hexandrum,literal,YJGVMLPVUAXIQN-LGWHJFRWSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,327192-2,literal,epipodophyllotoxin,literal,10.1002/PCA.2800060207,en,literal,4375-07-9,literal,CHEMBL282256
2357,uri,http://www.wikidata.org/entity/Q158303,uri,http://www.wikidata.org/entity/Q27294528,literal,Mahonia aquifolium,literal,KDFKJOFJHSVROC-UHFFFAOYSA-N,literal,COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)OC,literal,1148915-2,literal,(+/-)-isocorypalmine,literal,10.1016/J.CHROMA.2015.08.015,en,literal,6487-33-8,,
2358,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q407857,literal,Podophyllum hexandrum,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,literal,327192-2,literal,rutin,literal,10.1016/J.FITOTE.2009.11.003,en,literal,153-18-4,literal,CHEMBL226335
2359,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q407857,literal,Podophyllum hexandrum,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,literal,327192-2,literal,rutin,literal,10.1248/CPB.49.1474,en,literal,153-18-4,literal,CHEMBL226335
2360,uri,http://www.wikidata.org/entity/Q1153858,uri,http://www.wikidata.org/entity/Q390706,literal,Nandina domestica,literal,GPTFURBXHJWNHR-UHFFFAOYSA-N,literal,CN1CCC2=CC3=C(C=C2C(=O)CC4=C(C1)C5=C(C=C4)OCO5)OCO3,literal,107544-1,literal,protopine,literal,10.2307/4117899,en,literal,130-86-9,literal,CHEMBL453019
2361,uri,http://www.wikidata.org/entity/Q15239786,uri,http://www.wikidata.org/entity/Q393336,literal,Epimedium acuminatum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107259-1,literal,kaempferol,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-18-3,literal,CHEMBL150
2362,uri,http://www.wikidata.org/entity/Q10949267,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium davidii,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107273-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2363,uri,http://www.wikidata.org/entity/Q10939538,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium myrianthum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,1000386-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2364,uri,http://www.wikidata.org/entity/Q1572090,uri,http://www.wikidata.org/entity/Q409478,literal,Podophyllum peltatum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107599-1,literal,quercetin,literal,10.1136/STI.71.2.92,en,literal,117-39-5,literal,CHEMBL50
2365,uri,http://www.wikidata.org/entity/Q15340696,uri,http://www.wikidata.org/entity/Q27292355,literal,Gymnospermium darwasicum,literal,ZSBXGIUJOOQZMP-BHPKHCPMSA-N,literal,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,literal,107332-1,literal,(−)-sophoridine,literal,10.1007/BF00563895,en,literal,6882-68-4,literal,CHEMBL1824581
2366,uri,http://www.wikidata.org/entity/Q15239786,uri,http://www.wikidata.org/entity/Q27291061,literal,Epimedium acuminatum,literal,TUUXBSASAQJECY-UHFFFAOYSA-N,literal,CC(=CCC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC=C(C=C3)OC)O)O)C,literal,107259-1,literal,icaritin,literal,10.1021/NP50096A021,en,literal,118525-40-9,literal,CHEMBL498485
2367,uri,http://www.wikidata.org/entity/Q11179850,uri,http://www.wikidata.org/entity/Q415011,literal,Epimedium leptorrhizum,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107290-1,literal,luteolin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,491-70-3,literal,CHEMBL151
2368,uri,http://www.wikidata.org/entity/Q15239786,uri,http://www.wikidata.org/entity/Q409478,literal,Epimedium acuminatum,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,107259-1,literal,quercetin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,117-39-5,literal,CHEMBL50
2369,uri,http://www.wikidata.org/entity/Q10757336,uri,http://www.wikidata.org/entity/Q393336,literal,Epimedium brevicornu,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107262-1,literal,kaempferol,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-18-3,literal,CHEMBL150
2370,uri,http://www.wikidata.org/entity/Q10949267,uri,http://www.wikidata.org/entity/Q415011,literal,Epimedium davidii,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,107273-1,literal,luteolin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,491-70-3,literal,CHEMBL151
2371,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q393336,literal,Podophyllum hexandrum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,327192-2,literal,kaempferol,literal,10.1006/MCHJ.1995.1079,en,literal,520-18-3,literal,CHEMBL150
2372,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q393336,literal,Podophyllum hexandrum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,327192-2,literal,kaempferol,literal,10.1016/J.FITOTE.2009.11.003,en,literal,520-18-3,literal,CHEMBL150
2373,uri,http://www.wikidata.org/entity/Q850504,uri,http://www.wikidata.org/entity/Q393336,literal,Podophyllum hexandrum,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,327192-2,literal,kaempferol,literal,10.1248/CPB.49.1474,en,literal,520-18-3,literal,CHEMBL150
2374,uri,http://www.wikidata.org/entity/Q10939538,uri,http://www.wikidata.org/entity/Q415011,literal,Epimedium myrianthum,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,1000386-1,literal,luteolin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,491-70-3,literal,CHEMBL151
2375,uri,http://www.wikidata.org/entity/Q812922,uri,http://www.wikidata.org/entity/Q27294528,literal,Mahonia bealei,literal,KDFKJOFJHSVROC-UHFFFAOYSA-N,literal,COC1=C(C2=C(CC3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)OC,literal,107401-1,literal,(+/-)-isocorypalmine,literal,10.1016/J.CHROMA.2015.08.015,en,literal,6487-33-8,,
2376,uri,http://www.wikidata.org/entity/Q11875341,uri,http://www.wikidata.org/entity/Q417343,literal,Leontice leontopetalum,literal,ANJTVLIZGCUXLD-DTWKUNHWSA-N,literal,C1C2CNCC1C3=CC=CC(=O)N3C2,literal,107372-1,literal,cytisine,literal,10.1016/0305-1978(93)90072-Y,en,literal,485-35-8,literal,CHEMBL497939
2377,uri,http://www.wikidata.org/entity/Q10880755,uri,http://www.wikidata.org/entity/Q421193,literal,Dysosma aurantiocaulis,literal,YJGVMLPVUAXIQN-XVVDYKMHSA-N,literal,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,literal,107244-1,literal,podofilox,literal,10.1007/S10600-017-1933-3,en,literal,518-28-5,literal,CHEMBL61
2378,uri,http://www.wikidata.org/entity/Q15313061,uri,http://www.wikidata.org/entity/Q424567,literal,Achlys triphylla,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,106370-1,literal,apigenin,literal,10.1016/0031-9422(91)83058-S,en,literal,520-36-5,literal,CHEMBL28
2379,uri,http://www.wikidata.org/entity/Q5383037,uri,http://www.wikidata.org/entity/Q424567,literal,Epimedium wushanense,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,107328-1,literal,apigenin,literal,10.1016/J.PHYTOCHEM.2007.03.001,en,literal,520-36-5,literal,CHEMBL28
2380,uri,http://www.wikidata.org/entity/Q812922,uri,http://www.wikidata.org/entity/Q5169053,literal,Mahonia bealei,literal,XYHOBCMEDLZUMP-UHFFFAOYSA-N,literal,C1C[N+]2=C(C=C3C=CC4=C(C3=C2)OCO4)C5=CC6=C(C=C51)OCO6,literal,107401-1,literal,coptisine,literal,10.1021/NP50015A006,en,literal,3486-66-6,literal,CHEMBL362071
2381,uri,http://www.wikidata.org/entity/Q5383037,uri,http://www.wikidata.org/entity/Q5242815,literal,Epimedium wushanense,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,107328-1,literal,hyperoside,literal,10.1016/0031-9422(90)80206-V,en,literal,482-36-0,,
