,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structure_cas.type,structure_cas,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
175,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q409608,literal,Hyphear tanakae,literal,VKOBVWXKNCXXDE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCC(=O)O,literal,548829-1,literal,506-30-9,en,literal,arachidic acid,literal,10.1248/CPB.36.1180,literal,CHEMBL1173381
176,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q5242815,literal,Taxillus kaempferi,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,552147-1,literal,482-36-0,en,literal,hyperoside,literal,10.1248/YAKUSHI1947.116.2_148,,
177,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q7247553,literal,Taxillus kaempferi,literal,XFZJEEAOWLFHDH-AVFWISQGSA-N,literal,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=CC(=CC(=C34)O)O)C5=CC(=C(C=C5)O)O)O)O)O)C6=CC(=C(C=C6)O)O)O,literal,552147-1,literal,23567-23-9,en,literal,procyanidin B3,literal,10.1248/YAKUSHI1947.116.2_148,literal,CHEMBL501490
178,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q375837,literal,Dendrophthoe falcata,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,548263-1,literal,149-91-7,en,literal,gallic acid,literal,10.1248/CPB.54.740,literal,CHEMBL288114
179,uri,http://www.wikidata.org/entity/Q10914052,uri,http://www.wikidata.org/entity/Q415007,literal,Loranthus kaoi,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,912765-1,literal,154-23-4,en,literal,(+)-catechin,literal,10.38212/2224-6614.2870,literal,CHEMBL311498
180,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q409608,literal,Loranthus tanakae,literal,VKOBVWXKNCXXDE-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCC(=O)O,literal,550266-1,literal,506-30-9,en,literal,arachidic acid,literal,10.1248/CPB.36.1180,literal,CHEMBL1173381
181,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q27164304,literal,Scurrula atropurpurea,literal,DTOSIQBPPRVQHS-UHFFFAOYSA-N,literal,CCC=CCC=CCC=CCCCCCCCC(=O)O,literal,551495-1,literal,1955-33-5,en,literal,"octadeca-9,12,15-trienoic acid",literal,10.1248/CPB.51.343,literal,CHEMBL3560296
182,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q422634,literal,Hyphear tanakae,literal,QZZGJDVWLFXDLK-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,548829-1,literal,557-59-5,en,literal,lignoceric acid,literal,10.1248/CPB.36.1180,literal,CHEMBL1173620
183,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q422634,literal,Loranthus tanakae,literal,QZZGJDVWLFXDLK-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,550266-1,literal,557-59-5,en,literal,lignoceric acid,literal,10.1248/CPB.36.1180,literal,CHEMBL1173620
184,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q3334749,literal,Dendrophthoe falcata,literal,SOSLMHZOJATCCP-AEIZVZFYSA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,literal,548263-1,literal,482-39-3,en,literal,afzelin,literal,10.1248/CPB.54.740,literal,CHEMBL240528
185,uri,http://www.wikidata.org/entity/Q15356475,uri,http://www.wikidata.org/entity/Q27103621,literal,Tripodanthus acutifolius,literal,OPJZLUXFQFQYAI-GNPVFZCLSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)C(CO)O)O)O)O)O,literal,552219-1,literal,21637-25-2,en,literal,isoquercitrin,literal,10.1016/J.JEP.2010.05.015,,
186,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q256502,literal,Scurrula atropurpurea,literal,DTOSIQBPPRVQHS-PDBXOOCHSA-N,literal,CCC=CCC=CCC=CCCCCCCCC(=O)O,literal,551495-1,literal,463-40-1,en,literal,alpha-linolenic acid,literal,10.1248/CPB.51.343,literal,CHEMBL8739
187,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q3334749,literal,Dendrophthoe longiflora,literal,SOSLMHZOJATCCP-AEIZVZFYSA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,literal,548312-1,literal,482-39-3,en,literal,afzelin,literal,10.1248/CPB.54.740,literal,CHEMBL240528
188,uri,http://www.wikidata.org/entity/Q14623244,uri,http://www.wikidata.org/entity/Q2997284,literal,Scurrula parasitica,literal,BWWDLKVKPVKBGJ-TWMZOSGRSA-N,literal,CC(=C)C1C2CC3(C4(CO4)C5C(C3(C1C(=O)O2)O)O5)C,literal,551550-1,literal,2571-86-0,en,literal,coriamyrtin,literal,10.1248/CPB.35.182,,
189,uri,http://www.wikidata.org/entity/Q15353988,uri,http://www.wikidata.org/entity/Q375837,literal,Psittacanthus cucullaris,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,551367-1,literal,149-91-7,en,literal,gallic acid,literal,10.1021/NP980543A,literal,CHEMBL288114
190,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q407426,literal,Scurrula atropurpurea,literal,OYHQOLUKZRVURQ-HZJYTTRNSA-N,literal,CCCCCC=CCC=CCCCCCCCC(=O)O,literal,551495-1,literal,60-33-3,en,literal,linoleic acid,literal,10.1248/CPB.51.343,literal,CHEMBL267476
191,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q407857,literal,Scurrula atropurpurea,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,literal,551495-1,literal,153-18-4,en,literal,rutin,literal,10.1248/CPB.51.343,literal,CHEMBL226335
192,uri,http://www.wikidata.org/entity/Q15356475,uri,http://www.wikidata.org/entity/Q23058965,literal,Tripodanthus acutifolius,literal,RTATXGUCZHCSNG-QHWHWDPRSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC=C(C=C5)O)O)O)O)O)O)O,literal,552219-1,literal,17650-84-9,en,literal,nictoflorin,literal,10.1016/J.JEP.2010.05.015,literal,CHEMBL498879
193,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q83044071,literal,Hyphear tanakae,literal,LOMXQCXSNSCLNP-UFGFRKJLSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=C(O)C4,literal,548829-1,literal,20188-83-4,en,literal,Rhamnetin-3-rhamnoside,literal,10.1248/CPB.36.1180,,
194,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q425004,literal,Hyphear tanakae,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,548829-1,literal,83-48-7,en,literal,stigmasterol,literal,10.1248/CPB.36.1180,literal,CHEMBL400247
195,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q393339,literal,Scurrula atropurpurea,literal,WMBWREPUVVBILR-WIYYLYMNSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,551495-1,literal,989-51-5,en,literal,epigallocatechin gallate,literal,10.1248/CPB.51.343,literal,CHEMBL297453
196,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q5382492,literal,Scurrula atropurpurea,literal,LSHVYAFMTMFKBA-TZIWHRDSSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,551495-1,literal,1257-08-5,en,literal,Epicatechin gallate,literal,10.1248/CPB.51.343,literal,CHEMBL36327
197,uri,http://www.wikidata.org/entity/Q14623244,uri,http://www.wikidata.org/entity/Q7856945,literal,Scurrula parasitica,literal,CCAZWUJBLXKBAY-ULZPOIKGSA-N,literal,CC(=C)C1C2C(C3(C4(CO4)C5C(C3(C1C(=O)O2)O)O5)C)O,literal,551550-1,literal,2571-22-4,en,literal,tutin,literal,10.1248/CPB.35.182,literal,CHEMBL297057
198,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q27104976,literal,Dendrophthoe falcata,literal,ODSSDTBFHAYYMD-YOJQYFTNSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C,literal,548263-1,literal,1617-68-1,en,literal,lupeol acetate,literal,10.1248/CPB.54.740,literal,CHEMBL453802
199,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q27104976,literal,Dendrophthoe longiflora,literal,ODSSDTBFHAYYMD-YOJQYFTNSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)OC(=O)C)C)C,literal,548312-1,literal,1617-68-1,en,literal,lupeol acetate,literal,10.1248/CPB.54.740,literal,CHEMBL453802
200,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q415007,literal,Scurrula atropurpurea,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,551495-1,literal,154-23-4,en,literal,(+)-catechin,literal,10.1248/CPB.51.343,literal,CHEMBL311498
201,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q3334749,literal,Hyphear tanakae,literal,SOSLMHZOJATCCP-AEIZVZFYSA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,literal,548829-1,literal,482-39-3,en,literal,afzelin,literal,10.1248/CPB.36.1180,literal,CHEMBL240528
202,uri,http://www.wikidata.org/entity/Q164391,uri,http://www.wikidata.org/entity/Q82956907,literal,Loranthus europaeus,literal,SMGALHQWCQAJSC-HOHGHBTGSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=CC4,literal,549404-1,literal,57525-01-6,en,literal,"4H-1-Benzopyran-4-one, 3-((6-deoxy-alpha-L-mannopyranosyl)oxy)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-",literal,10.1021/NP50036A034,,
203,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q425004,literal,Loranthus tanakae,literal,HCXVJBMSMIARIN-PHZDYDNGSA-N,literal,CCC(C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,550266-1,literal,83-48-7,en,literal,stigmasterol,literal,10.1248/CPB.36.1180,literal,CHEMBL400247
204,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q4463035,literal,Hyphear tanakae,literal,XEZVDURJDFGERA-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,548829-1,literal,2433-96-7,en,literal,tricosanoic acid,literal,10.1248/CPB.36.1180,literal,CHEMBL1173462
205,uri,http://www.wikidata.org/entity/Q104865676,uri,http://www.wikidata.org/entity/Q27089371,literal,Scurrula fusca,literal,OXQKEKGBFMQTML-BIVRFLNRSA-N,literal,C(C(C(C(C(C(CO)O)O)O)O)O)O,literal,551520-1,literal,527-06-0,en,literal,perseitol,literal,10.1248/CPB.50.489,,
206,uri,http://www.wikidata.org/entity/Q104865676,uri,http://www.wikidata.org/entity/Q27089371,literal,Scurrula fusca,literal,OXQKEKGBFMQTML-BIVRFLNRSA-N,literal,C(C(C(C(C(C(CO)O)O)O)O)O)O,literal,551520-1,literal,527-06-0,en,literal,perseitol,literal,10.1016/S0040-4039(01)01403-4,,
207,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q3334749,literal,Loranthus tanakae,literal,SOSLMHZOJATCCP-AEIZVZFYSA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O,literal,550266-1,literal,482-39-3,en,literal,afzelin,literal,10.1248/CPB.36.1180,literal,CHEMBL240528
208,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q82938743,literal,Ileostylus micranthus,literal,ANQOYNYNTQZJPI-INRPBURKSA-N,literal,O=C1OC(C=C)C2=CC3OC(=O)C4(C)C(O)C5OC5C(C)(C2C1)C34,literal,548834-1,literal,37070-59-0,en,literal,CID 3084650,literal,10.1021/NP50077A015,,
209,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q207688,literal,Scurrula atropurpurea,literal,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,literal,551495-1,literal,112-80-1,en,literal,oleic acid,literal,10.1248/CPB.51.343,literal,CHEMBL8659
210,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q27163939,literal,Scurrula atropurpurea,literal,OYHQOLUKZRVURQ-UHFFFAOYSA-N,literal,CCCCCC=CCC=CCCCCCCCC(=O)O,literal,551495-1,literal,2197-37-7,en,literal,"octadeca-9,12-dienoic acid",literal,10.1248/CPB.51.343,,
211,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q415007,literal,Taxillus kaempferi,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,552147-1,literal,154-23-4,en,literal,(+)-catechin,literal,10.1248/YAKUSHI1947.116.2_148,literal,CHEMBL311498
212,uri,http://www.wikidata.org/entity/Q135391,uri,http://www.wikidata.org/entity/Q416260,literal,Nuytsia floribunda,literal,WCGUUGGRBIKTOS-GPOJBZKASA-N,literal,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)O,literal,550616-1,literal,77-52-1,en,literal,ursolic acid,literal,10.1039/JR9520004065,literal,CHEMBL169
213,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q4463035,literal,Loranthus tanakae,literal,XEZVDURJDFGERA-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,550266-1,literal,2433-96-7,en,literal,tricosanoic acid,literal,10.1248/CPB.36.1180,literal,CHEMBL1173462
214,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q422590,literal,Hyphear tanakae,literal,UKMSUNONTOPOIO-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,548829-1,literal,112-85-6,en,literal,behenic acid,literal,10.1248/CPB.36.1180,literal,CHEMBL1173474
