,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.type,structureLabel,refDOI.type,refDOI,ipniID.type,ipniID,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
230,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105100383,literal,Tribulus terrestris,literal,AZLMMOOHDUSWNU-RSXGOPAZSA-N,literal,CC(=O)OCC(CNC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1)Cc1ccccc1,literal,[(2R)-2-[[[(2S)-2-benzamido-3-phenylpropanoyl]amino]methyl]-3-phenylpropyl] acetate,literal,10.1016/S0031-9422(97)01086-8,literal,873489-1,en,,,,
231,uri,http://www.wikidata.org/entity/Q15542826,uri,http://www.wikidata.org/entity/Q105006457,literal,Zygophyllum album,literal,GCTHJJODZWGWQS-XOSGAOPRSA-N,literal,O=C(O)C12C(=CCC3C4(C)CCC(OC5OC(C)C(O)C(O)C5O)C(C)(C)C4CCC31C)C6C(C)C(C)CCC6(C(=O)OC7OC(C)C(O)C(O)C7O)CC2,literal,"(1S,2R,6aR,6bR,12aR)-1,2,6b,9,9,12a-hexamethyl-10-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-4a-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxycarbonyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-6a-carboxylic acid",literal,10.1016/0031-9422(93)85469-8,literal,873500-1,en,,,,
232,uri,http://www.wikidata.org/entity/Q18077398,uri,http://www.wikidata.org/entity/Q105116828,literal,Tribulus pentandrus,literal,IOPZVHATZOARDL-QZHVXAOGSA-N,literal,O=C1C=C2CCC3C4CC(OC5OCC(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C(C(C)C(O)CCC(C)CO)C4(C)CC(O)C3C2(C)CC1,literal,Pentandroside C,literal,10.1016/J.PHYTOCHEM.2004.07.003,literal,873467-1,en,,,,
233,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q105112226,literal,Guaiacum officinale,literal,IFKVQLFRSXXGJD-WXGBTCDBSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CCC(=C)CC3C4=CCC5C6(C)CCC(OC7OCC(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)C(C)(C)C6CCC5(C)C4(C)CC2,literal,Guaiacin D,literal,10.1016/0031-9422(90)80201-Q,literal,873252-1,en,,,,
234,uri,http://www.wikidata.org/entity/Q15542200,uri,http://www.wikidata.org/entity/Q104993730,literal,Fagonia scabra,literal,FDRQPMVGJOQVTL-DEFKTLOSSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,literal,Quercetin 3-gentiobioside,literal,10.1016/0305-1978(92)90060-Q,literal,873215-1,en,literal,7431-83-6,,
235,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122487,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-PGJZSQHDSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,Q105122487,literal,10.1016/0031-9422(96)00131-8,literal,873489-1,,,,,
236,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105001677,literal,Tribulus terrestris,literal,FUFWMYZFCUYUFQ-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OCC(O)C(O)C7O)C(O)C4OC8OC(C)C(O)C(O)C8O)CCC32C)C9CC%10OC%11(OCC(C)CC%11)C(C)C%10C19C,literal,Q105001677,literal,10.1080/1028602031000111996,literal,873489-1,,,,,
237,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105001677,literal,Tribulus terrestris,literal,FUFWMYZFCUYUFQ-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OCC(O)C(O)C7O)C(O)C4OC8OC(C)C(O)C(O)C8O)CCC32C)C9CC%10OC%11(OCC(C)CC%11)C(C)C%10C19C,literal,Q105001677,literal,10.1007/BF02491733,literal,873489-1,,,,,
238,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q105024435,literal,Larrea tridentata,literal,GZLICDZZLZMPPI-UHFFFAOYSA-N,literal,O=C1C(OC)=C(OC2=C(O)C(OC)=CC(O)=C12)C=3C=CC(O)=C(O)C3,literal,"gossypetin 3,7-dimethyl ether",literal,10.1016/0031-9422(75)83068-8,literal,135649-2,en,,,,
239,uri,http://www.wikidata.org/entity/Q5970127,uri,http://www.wikidata.org/entity/Q105026215,literal,Larrea cuneifolia,literal,HCZKYJDFEPMADG-VXGBXAGGSA-N,literal,OC1=CC=C(C=C1O)CC(C)C(C)CC2=CC=C(O)C(O)=C2,literal,"4,4'-[(2R,3R)-2,3-dimethylbutane-1,4-diyl]dibenzene-1,2-diol",literal,10.1016/S0031-9422(00)86519-X,literal,873315-1,en,,,,
240,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q105149907,literal,Larrea tridentata,literal,LCMURMAVBYASPU-VVOATYSYSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CCC(C)(C)CC3C4=CCC5C6(C)CCC(OC7OCC(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(C)(C)C6CCC5(C)C4(C)CC2,literal,Guaiacin B,literal,10.1016/J.PHYTOCHEM.2010.09.012,literal,135649-2,en,,,,
241,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105008711,literal,Tribulus terrestris,literal,GHSUIFMSMQVPPS-UHFFFAOYSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(C)C(O)C(O)C8O)C(O)C7OC9OC(C)C(O)C(O)C9O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q105008711,literal,10.1016/S0367-326X(03)00152-7,literal,873489-1,,,,,
242,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q105134983,literal,Guaiacum officinale,literal,JTTNIHVXJYUFKW-HHRBCCMOSA-N,literal,O=C(OC)C12CCC(=CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC1)C,literal,"methyl (4aS,6aR,6aS,6bR,8aS,10S,12aR,14bS)-10-hydroxy-2,6a,6b,9,9,12a-hexamethyl-4,5,6,6a,7,8,8a,10,11,12,13,14b-dodecahydro-3H-picene-4a-carboxylate",literal,10.1016/S0031-9422(00)84110-2,literal,873252-1,en,,,,
243,uri,http://www.wikidata.org/entity/Q7840464,uri,http://www.wikidata.org/entity/Q105001674,literal,Tribulus cistoides,literal,FUFWMYZFCUYUFQ-CGAWBASSSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OCC(O)C(O)C7O)C(O)C4OC8OC(C)C(O)C(O)C8O)CCC32C)C9CC%10OC%11(OCC(C)CC%11)C(C)C%10C19C,literal,Q105001674,literal,10.1016/0031-9422(95)00622-2,literal,873411-1,,,,,
244,uri,http://www.wikidata.org/entity/Q591330,uri,http://www.wikidata.org/entity/Q105150157,literal,Zygophyllum fabago,literal,LDCLXZSKVDYDBF-DTJUAWDLSA-N,literal,O=C(O)C12C(=CCC3C4(C)CCC(OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC31C)C6C(C)C(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CC2,literal,Q105150157,literal,10.1002/HLCA.200900477,literal,873557-1,,literal,104055-77-8,,
245,uri,http://www.wikidata.org/entity/Q15542826,uri,http://www.wikidata.org/entity/Q105012027,literal,Zygophyllum album,literal,GMMUPHWUGJVKQM-LZTCGYOLSA-N,literal,O=C(O)C12C(=CCC3C4(C)CCC(OC5OC(C)C(O)C(O)C5OC6OC(CO)C(O)C(O)C6O)C(C)(C)C4CCC31C)C7C(C)C(C)CCC7(C(=O)O)CC2,literal,Q105012027,literal,10.1016/0031-9422(93)85470-C,literal,873500-1,,,,,
246,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q104999523,literal,Guaiacum officinale,literal,FQCHDVOUJPOIOX-DJZONQNMSA-N,literal,O=C(O)C12CCC(=C)CC2C3=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC7OC(C)C(O)C(OC8OC(CO)C(O)C(OC9OC(C)C(O)C(O)C9O)C8O)C7O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,Q104999523,literal,10.1515/ZNB-2000-0216,literal,873252-1,,,,,
247,uri,http://www.wikidata.org/entity/Q18077398,uri,http://www.wikidata.org/entity/Q105138279,literal,Tribulus pentandrus,literal,KBJHGNFQMOKBNM-FDQQNESRSA-N,literal,O=C(OCC1OC(OC2C(O)COC(OC3CC4C5CCC6=CC(=O)CCC6(C)C5CCC4(C)C3C(C)C(O)CCC(C)CO)C2O)C(O)C(O)C1O)C,literal,Pentandroside B,literal,10.1016/J.PHYTOCHEM.2004.07.003,literal,873467-1,en,,,,
248,uri,http://www.wikidata.org/entity/Q18077615,uri,http://www.wikidata.org/entity/Q105006457,literal,Tetraena alba,literal,GCTHJJODZWGWQS-XOSGAOPRSA-N,literal,O=C(O)C12C(=CCC3C4(C)CCC(OC5OC(C)C(O)C(O)C5O)C(C)(C)C4CCC31C)C6C(C)C(C)CCC6(C(=O)OC7OC(C)C(O)C(O)C7O)CC2,literal,"(1S,2R,6aR,6bR,12aR)-1,2,6b,9,9,12a-hexamethyl-10-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-4a-[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxycarbonyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-6a-carboxylic acid",literal,10.1016/0031-9422(93)85469-8,literal,50425642-2,en,,,,
249,uri,http://www.wikidata.org/entity/Q12218995,uri,http://www.wikidata.org/entity/Q104993730,literal,Fagonia glutinosa,literal,FDRQPMVGJOQVTL-DEFKTLOSSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,literal,Quercetin 3-gentiobioside,literal,10.1016/0305-1978(92)90060-Q,literal,873177-1,en,literal,7431-83-6,,
250,uri,http://www.wikidata.org/entity/Q12218998,uri,http://www.wikidata.org/entity/Q104993730,literal,Fagonia latifolia,literal,FDRQPMVGJOQVTL-DEFKTLOSSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,literal,Quercetin 3-gentiobioside,literal,10.1016/0305-1978(92)90060-Q,literal,873192-1,en,literal,7431-83-6,,
251,uri,http://www.wikidata.org/entity/Q1017217,uri,http://www.wikidata.org/entity/Q105126833,literal,Tribulus,literal,JFQBYJFVCCPBCG-CITKZBGJSA-N,literal,O=C1C=C2CCC3C(CCC4(C)C3CC(OC5OCC(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C4C(C)C(O)CCC(C)CO)C2(C)CC1,literal,Pentandroside A,literal,10.1002/PCA.2363,literal,41747-1,en,,,,
252,uri,http://www.wikidata.org/entity/Q7840464,uri,http://www.wikidata.org/entity/Q105142184,literal,Tribulus cistoides,literal,KKFWNCVKYVFRBR-OHCZDMOOSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC(O)C5C(C)C(O)CCC(C)C)C3(C)C(OC6OC(C)C(O)C(O)C6O)C2)C(O)C(O)C1O,literal,Q105142184,literal,10.1016/0031-9422(95)00622-2,literal,873411-1,,,,,
253,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122490,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,CID 78177919,literal,10.1055/S-1999-13966,literal,873489-1,en,,,,
254,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122490,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,CID 78177919,literal,10.1080/1028602031000111996,literal,873489-1,en,,,,
255,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122490,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,CID 78177919,literal,10.1016/J.JEP.2005.07.006,literal,873489-1,en,,,,
256,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122490,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,CID 78177919,literal,10.1248/BPB.28.2211,literal,873489-1,en,,,,
257,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122490,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,CID 78177919,literal,10.1007/BF02491733,literal,873489-1,en,,,,
258,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122490,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-UHFFFAOYSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,CID 78177919,literal,10.1016/J.PHYTOCHEM.2014.08.003,literal,873489-1,en,,,,
259,uri,http://www.wikidata.org/entity/Q18075894,uri,http://www.wikidata.org/entity/Q105030447,literal,Tetraena coccinea,literal,HMCKMPODDDRSBN-BISFDENTSA-N,literal,O=C(O)C12C(=CCC3C4(C)CCC(OC5OCC(O)C(O)C5OS(=O)(=O)O)C(C)(C)C4CCC31C)C6C(C)C(C)CCC6(C(=O)O)CC2,literal,Zygophyloside O,literal,10.1055/S-0031-1273569,literal,50425630-2,en,,,,
260,uri,http://www.wikidata.org/entity/Q1017217,uri,http://www.wikidata.org/entity/Q105003180,literal,Tribulus,literal,FWCXELAAYFYCSR-UHFFFAOYSA-N,literal,OC1CC2CCC3C(CCC4(C)C3CC5OC6(OCC(C)CC6)C(C)C54)C2(C)CC1O,literal,Digin,literal,10.1016/S0031-9422(97)01059-5,literal,41747-1,en,,,,
261,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122492,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-WVTRVWQVSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,(25R)-3beta-[4-O-(2-O-beta-D-Glucopyranosyl-3-O-beta-D-xylopyranosyl-beta-D-glucopyranosyl)-beta-D-galactopyranosyloxy]-5alpha-spirostan-12-one,literal,10.1055/S-2000-8609,literal,873489-1,en,,,,
262,uri,http://www.wikidata.org/entity/Q18077249,uri,http://www.wikidata.org/entity/Q104996202,literal,Tribulus parvispinus,literal,FJLUJBDSFBGOPL-MEOFXAAUSA-N,literal,OCC1OC(OCC(C)CCC2(O)OC3CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC%10OC(CO)C(O)C(O)C%10O)C(O)C7O)CCC6(C)C5CCC4(C)C3C2C)C(O)C(O)C1O,literal,Q104996202,literal,10.1021/NP0502138,literal,873464-1,,,,,
263,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105132098,literal,Tribulus terrestris,literal,JNTJNUDLVQQYGM-RXBVDJGBSA-N,literal,OCC1OC(OC2C(O)C(O)C(OC2OC3C(O)C(O)C(OC4CCC5(C)C(CCC6C5CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C4)OC3CO)CO)C(O)C(O)C1O,literal,Q105132098,literal,10.1016/0031-9422(96)00131-8,literal,873489-1,,,,,
264,uri,http://www.wikidata.org/entity/Q18077615,uri,http://www.wikidata.org/entity/Q105012027,literal,Tetraena alba,literal,GMMUPHWUGJVKQM-LZTCGYOLSA-N,literal,O=C(O)C12C(=CCC3C4(C)CCC(OC5OC(C)C(O)C(O)C5OC6OC(CO)C(O)C(O)C6O)C(C)(C)C4CCC31C)C7C(C)C(C)CCC7(C(=O)O)CC2,literal,Q105012027,literal,10.1016/0031-9422(93)85470-C,literal,50425642-2,,,,,
265,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q105146660,literal,Larrea tridentata,literal,KVQNZHBGJXIMPI-PJYBLOJUSA-N,literal,OC1=CC=C(C=C1)C2C3=CC(O)=C(O)C=C3CC(C)C2C,literal,"(5R,6R,7R)-5-(4-hydroxyphenyl)-6,7-dimethyl-5,6,7,8-tetrahydronaphthalene-2,3-diol",literal,10.1016/J.PHYTOCHEM.2004.07.009,literal,135649-2,en,,,,
266,uri,http://www.wikidata.org/entity/Q15542427,uri,http://www.wikidata.org/entity/Q105123159,literal,Kallstroemia tribuloides,literal,IZEUIYYDWBKERE-UHFFFAOYSA-N,literal,O=C(OC1CC2=CCC3C(CCC4(C)C(CCC34)C(C=CC(CC)C(C)C)C)C2(C)CC1)C,literal,"[17-(5-ethyl-6-methylhept-3-en-2-yl)-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate",literal,10.1016/S0031-9422(00)97903-2,literal,873302-1,en,,,,
267,uri,http://www.wikidata.org/entity/Q18077249,uri,http://www.wikidata.org/entity/Q105126248,literal,Tribulus parvispinus,literal,JENVYGAXZMKCQP-FHRHUOGCSA-N,literal,OCC1OC(OC2C(=C(C=CC(O)C)C(C)(C)CC2O)C)C(O)C(O)C1O,literal,"(2R,3R,4S,5S,6R)-2-[(1R,6S)-6-hydroxy-3-[(E,3R)-3-hydroxybut-1-enyl]-2,4,4-trimethylcyclohex-2-en-1-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",literal,10.1021/NP0502138,literal,873464-1,en,,,,
268,uri,http://www.wikidata.org/entity/Q2051175,uri,http://www.wikidata.org/entity/Q105145915,literal,Guaiacum officinale,literal,KTPRGMDJZALZTG-BWJAGVRLSA-N,literal,O=C(O)C12CCC(=C)CC2C3=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(C)C(O)C(O)C7O)C6O)C(C)(C)C5CCC4(C)C3(C)CC1,literal,Q105145915,literal,10.1002/CHIN.198925260,literal,873252-1,,,,,
269,uri,http://www.wikidata.org/entity/Q1017217,uri,http://www.wikidata.org/entity/Q104994827,literal,Tribulus,literal,FGDFFHLIMDMCJI-ATWKXRTOSA-N,literal,O=C(C)C1C(O)CC2C3CCC4CC(O)CCC4(C)C3CCC12C,literal,"1-[(3S,10S,13S,16S)-3,16-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone",literal,10.1002/PCA.2363,literal,41747-1,en,,,,
270,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q105129068,literal,Larrea tridentata,literal,JIHRTYNJAACOFO-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CC=C4C5CC(C)(C)CCC5(CO)CCC43C)C1(C)C)C=CC6=CC=C(O)C=C6,literal,"[8a-(Hydroxymethyl)-4,4,6a,6b,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl] 3-(4-hydroxyphenyl)prop-2-enoate",literal,10.1016/0031-9422(88)80621-6,literal,135649-2,en,,,,
271,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105015424,literal,Tribulus terrestris,literal,GQJDMLOYAFRRDZ-ZSZANOKASA-N,literal,O=C1CCC2(C)C(C1)CCC3C2CC(=O)C4(C)C3CC5OC6(OCC(C)CC6)C(C)C54,literal,Hecogenone,literal,10.1016/S0031-9422(97)01059-5,literal,873489-1,en,literal,2137-20-4,,
272,uri,http://www.wikidata.org/entity/Q1017217,uri,http://www.wikidata.org/entity/Q105015259,literal,Tribulus,literal,GPZLFWVUSQREQH-UHFFFAOYSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(OC)C5,literal,Isorhamnetin 3-gentiobioside,literal,10.1016/0031-9422(82)83030-6,literal,41747-1,en,,,,
273,uri,http://www.wikidata.org/entity/Q18076591,uri,http://www.wikidata.org/entity/Q105111162,literal,Tetraena gaetula,literal,ICTLJGLVMOPKOI-TYJPXZRRSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CC=C(C)C(C)C3C4CCC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7OC8OCC(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C(C)(C)C6CCC5(C)C4(C)CC2,literal,Zygophyloside L,literal,10.1021/NP970245Y,literal,50425636-2,en,,,,
274,uri,http://www.wikidata.org/entity/Q18076591,uri,http://www.wikidata.org/entity/Q105111162,literal,Tetraena gaetula,literal,ICTLJGLVMOPKOI-TYJPXZRRSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CC=C(C)C(C)C3C4CCC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7OC8OCC(O)C(O)C8OC9OC(C)C(O)C(O)C9O)C(C)(C)C6CCC5(C)C4(C)CC2,literal,Zygophyloside L,literal,10.1076/PHBI.36.5.320.4645,literal,50425636-2,en,,,,
275,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q105122491,literal,Tribulus terrestris,literal,IXUNZKARBRITGN-WDJYAXNWSA-N,literal,O=C1CC2C(CCC3CC(OC4OC(CO)C(OC5OC(CO)C(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(CO)C(O)C(O)C7O)C(O)C4O)CCC32C)C8CC9OC%10(OCC(C)CC%10)C(C)C9C18C,literal,Terrestrosin D,literal,10.1016/0031-9422(96)00131-8,literal,873489-1,en,,,,
276,uri,http://www.wikidata.org/entity/Q7840464,uri,http://www.wikidata.org/entity/Q105147432,literal,Tribulus cistoides,literal,KXOGLUYVBNGQBQ-KDOXQQBSSA-N,literal,O=C1CCC2(C)C(C1)CCC3C2CCC4(C)C3CC(OC5OC(CO)C(O)C(O)C5OC6OC(C)C(O)C(O)C6O)C4C(C)C(O)CCC(C)CO,literal,Q105147432,literal,10.1016/0031-9422(95)00622-2,literal,873411-1,,,,,
277,uri,http://www.wikidata.org/entity/Q965954,uri,http://www.wikidata.org/entity/Q105112226,literal,Larrea tridentata,literal,IFKVQLFRSXXGJD-WXGBTCDBSA-N,literal,O=C(OC1OC(CO)C(O)C(O)C1O)C23CCC(=C)CC3C4=CCC5C6(C)CCC(OC7OCC(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC9OC(C)C(O)C(O)C9O)C(C)(C)C6CCC5(C)C4(C)CC2,literal,Guaiacin D,literal,10.1016/J.PHYTOCHEM.2010.09.012,literal,135649-2,en,,,,
278,uri,http://www.wikidata.org/entity/Q235889,uri,http://www.wikidata.org/entity/Q104993731,literal,Tribulus terrestris,literal,FDRQPMVGJOQVTL-GRECVPFYSA-N,literal,O=C1C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)=C(OC=4C=C(O)C=C(O)C14)C=5C=CC(O)=C(O)C5,literal,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3S,4R,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",literal,10.1016/0031-9422(82)83030-6,literal,873489-1,en,,,,
279,uri,http://www.wikidata.org/entity/Q1017217,uri,http://www.wikidata.org/entity/Q105116828,literal,Tribulus,literal,IOPZVHATZOARDL-QZHVXAOGSA-N,literal,O=C1C=C2CCC3C4CC(OC5OCC(O)C(OC6OC(CO)C(O)C(O)C6O)C5O)C(C(C)C(O)CCC(C)CO)C4(C)CC(O)C3C2(C)CC1,literal,Pentandroside C,literal,10.1002/PCA.2363,literal,41747-1,en,,,,
280,uri,http://www.wikidata.org/entity/Q15542826,uri,http://www.wikidata.org/entity/Q105005753,literal,Zygophyllum album,literal,GBBMRSNNCAWOOS-KZNIDIGNSA-N,literal,O=C(O)C12CCC(C)C(C)C2C3=CCC4C5(C)CCC(OC6OC(C)C(O)C(O)C6OS(=O)(=O)O)C(C)(C)C5CCC4(C)C3(C(=O)OC7OC(CO)C(O)C(O)C7O)CC1,literal,Zygophyloside F,literal,10.1016/0031-9422(95)00436-B,literal,873500-1,en,,,,
281,uri,http://www.wikidata.org/entity/Q18083642,uri,http://www.wikidata.org/entity/Q105111544,literal,Tetraena decumbens,literal,IDUNGWJLADYQNW-RQQYANAQSA-N,literal,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(CO)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC5(C)C4(C)CCC3C2(C)C)C(O)C(O)C1O,literal,Zygophyloside K,literal,10.1016/S0031-9422(97)00981-3,literal,50425633-2,en,,,,
